# Index	X	Y
0	66.000000	6.000000
1	69.000000	6.000000
2	72.000000	6.000000
3	75.000000	6.000000
4	78.000000	6.000000
5	81.000000	6.000000
6	84.000000	6.000000
7	66.000000	9.000000
8	69.000000	9.000000
9	72.000000	9.000000
10	75.000000	9.000000
11	78.000000	9.000000
12	81.000000	9.000000
13	84.000000	9.000000
14	66.000000	12.000000
15	69.000000	12.000000
16	72.000000	12.000000
17	75.000000	12.000000
18	78.000000	12.000000
19	81.000000	12.000000
20	84.000000	12.000000
21	66.000000	15.000000
22	69.000000	15.000000
23	72.000000	15.000000
24	75.000000	15.000000
25	78.000000	15.000000
26	81.000000	15.000000
27	84.000000	15.000000
28	66.000000	18.000000
29	69.000000	18.000000
30	72.000000	18.000000
31	75.000000	18.000000
32	78.000000	18.000000
33	81.000000	18.000000
34	84.000000	18.000000
35	66.000000	21.000000
36	69.000000	21.000000
37	72.000000	21.000000
38	75.000000	21.000000
39	78.000000	21.000000
40	81.000000	21.000000
41	84.000000	21.000000
42	66.000000	24.000000
43	69.000000	24.000000
44	72.000000	24.000000
45	75.000000	24.000000
46	78.000000	24.000000
47	81.000000	24.000000
48	84.000000	24.000000
