# Index	X	Y
0	7425.867215	3380.749576
1	7325.644179	3477.566433
2	7225.421143	3574.383289
3	7125.198108	3671.200146
4	7024.975072	3768.017003
5	6924.752037	3864.833859
6	6824.529001	3961.650716
7	7526.059155	3477.120045
8	7425.836120	3573.936902
9	7325.613084	3670.753758
10	7225.390049	3767.570615
11	7125.167013	3864.387471
12	7024.943977	3961.204328
13	6924.720942	4058.021184
14	7626.251096	3573.490514
15	7526.028061	3670.307370
16	7425.805025	3767.124227
17	7325.581989	3863.941084
18	7225.358954	3960.757940
19	7125.135918	4057.574797
20	7024.912883	4154.391653
21	7726.443037	3669.860983
22	7626.220002	3766.677839
23	7525.996966	3863.494696
24	7425.773930	3960.311552
25	7325.550895	4057.128409
26	7225.327859	4153.945266
27	7125.104824	4250.762122
28	7826.634978	3766.231452
29	7726.411942	3863.048308
30	7626.188907	3959.865165
31	7525.965871	4056.682021
32	7425.742836	4153.498878
33	7325.519800	4250.315734
34	7225.296764	4347.132591
35	7926.826919	3862.601920
36	7826.603883	3959.418777
37	7726.380848	4056.235634
38	7626.157812	4153.052490
39	7525.934776	4249.869347
40	7425.711741	4346.686203
41	7325.488705	4443.503060
42	8027.018860	3958.972389
43	7926.795824	4055.789246
44	7826.572789	4152.606102
45	7726.349753	4249.422959
46	7626.126717	4346.239815
47	7525.903682	4443.056672
48	7425.680646	4539.873529
