# Index	X	Y
0	66.000000	74.000000
1	66.000000	71.000000
2	66.000000	68.000000
3	66.000000	65.000000
4	66.000000	62.000000
5	66.000000	59.000000
6	66.000000	56.000000
7	69.000000	74.000000
8	69.000000	71.000000
9	69.000000	68.000000
10	69.000000	65.000000
11	69.000000	62.000000
12	69.000000	59.000000
13	69.000000	56.000000
14	72.000000	74.000000
15	72.000000	71.000000
16	72.000000	68.000000
17	72.000000	65.000000
18	72.000000	62.000000
19	72.000000	59.000000
20	72.000000	56.000000
21	75.000000	74.000000
22	75.000000	71.000000
23	75.000000	68.000000
24	75.000000	65.000000
25	75.000000	62.000000
26	75.000000	59.000000
27	75.000000	56.000000
28	78.000000	74.000000
29	78.000000	71.000000
30	78.000000	68.000000
31	78.000000	65.000000
32	78.000000	62.000000
33	78.000000	59.000000
34	78.000000	56.000000
35	81.000000	74.000000
36	81.000000	71.000000
37	81.000000	68.000000
38	81.000000	65.000000
39	81.000000	62.000000
40	81.000000	59.000000
41	81.000000	56.000000
42	84.000000	74.000000
43	84.000000	71.000000
44	84.000000	68.000000
45	84.000000	65.000000
46	84.000000	62.000000
47	84.000000	59.000000
48	84.000000	56.000000
