# Index	X	Y
0	4149.912519	4687.829447
1	4149.885483	4824.534708
2	4149.859707	4961.237517
3	4149.835189	5097.937870
4	4149.811931	5234.635763
5	4149.789932	5371.331193
6	4149.769192	5508.024156
7	4291.612460	4687.687116
8	4291.585141	4824.391922
9	4291.559079	4961.094276
10	4291.534276	5097.794175
11	4291.510730	5234.491613
12	4291.488442	5371.186589
13	4291.467412	5507.879097
14	4433.312841	4687.542790
15	4433.285238	4824.247140
16	4433.258892	4960.949039
17	4433.233802	5097.648481
18	4433.209969	5234.345463
19	4433.187393	5371.039983
20	4433.166073	5507.732035
21	4575.013659	4687.396469
22	4574.985773	4824.100362
23	4574.959141	4960.801803
24	4574.933765	5097.500788
25	4574.909645	5234.197314
26	4574.886780	5370.891376
27	4574.865170	5507.582970
28	4716.714909	4687.248154
29	4716.686739	4823.951589
30	4716.659823	4960.652571
31	4716.634161	5097.351097
32	4716.609752	5234.047164
33	4716.586598	5370.740767
34	4716.564699	5507.431903
35	4858.416587	4687.097844
36	4858.388133	4823.800819
37	4858.360932	4960.501341
38	4858.334984	5097.199407
39	4858.310288	5233.895014
40	4858.286845	5370.588157
41	4858.264655	5507.278833
42	5000.118689	4686.945539
43	5000.089952	4823.648053
44	5000.062465	4960.348114
45	5000.036231	5097.045719
46	5000.011248	5233.740864
47	4999.987516	5370.433546
48	4999.965036	5507.123761
