# Index	X	Y
0	4150.548497	2409.050808
1	4150.500475	2545.796393
2	4150.453712	2682.539588
3	4150.408208	2819.280388
4	4150.363963	2956.018791
5	4150.320977	3092.754793
6	4150.279251	3229.488389
7	4292.252976	2408.916050
8	4292.204691	2545.661181
9	4292.157665	2682.403922
10	4292.111896	2819.144268
11	4292.067385	2955.882217
12	4292.024132	3092.617764
13	4291.982137	3229.350905
14	4433.957895	2408.779319
15	4433.909349	2545.523995
16	4433.862058	2682.266280
17	4433.816025	2819.006171
18	4433.771248	2955.743664
19	4433.727728	3092.478755
20	4433.685464	3229.211441
21	4575.663252	2408.640616
22	4575.614443	2545.384835
23	4575.566889	2682.126663
24	4575.520590	2818.866097
25	4575.475547	2955.603133
26	4575.431760	3092.337768
27	4575.389227	3229.069997
28	4717.369041	2408.499940
29	4717.319969	2545.243700
30	4717.272152	2681.985070
31	4717.225589	2818.724046
32	4717.180279	2955.460624
33	4717.136224	3092.194800
34	4717.093423	3228.926571
35	4859.075258	2408.357291
36	4859.025925	2545.100592
37	4858.977844	2681.841503
38	4858.931015	2818.580019
39	4858.885440	2955.316137
40	4858.841117	3092.049854
41	4858.798048	3228.781165
42	5000.781900	2408.212669
43	5000.732304	2544.955509
44	5000.683960	2681.695959
45	5000.636867	2818.434015
46	5000.591025	2955.169672
47	5000.546435	3091.902928
48	5000.503096	3228.633778
