# Index	X	Y
0	7361.879062	4684.113465
1	7220.170496	4684.299014
2	7078.462286	4684.482569
3	6936.754436	4684.664128
4	6795.046949	4684.843694
5	6653.339831	4685.021264
6	6511.633085	4685.196840
7	7361.845591	4820.808098
8	7220.137309	4820.994130
9	7078.429384	4821.178166
10	6936.721817	4821.360207
11	6795.014615	4821.540251
12	6653.307781	4821.718300
13	6511.601319	4821.894352
14	7361.813350	4957.500278
15	7220.105354	4957.686793
16	7078.397714	4957.871311
17	6936.690433	4958.053832
18	6794.983516	4958.234356
19	6653.276968	4958.412882
20	6511.570791	4958.589412
21	7361.782340	5094.190002
22	7220.074630	5094.377000
23	7078.367277	5094.562000
24	6936.660283	5094.745002
25	6794.953653	5094.926004
26	6653.247391	5095.105009
27	6511.541500	5095.282015
28	7361.752559	5230.877265
29	7220.045138	5231.064747
30	7078.338072	5231.250229
31	6936.631367	5231.433711
32	6794.925024	5231.615193
33	6653.219050	5231.794675
34	6511.513448	5231.972158
35	7361.724009	5367.562064
36	7220.016877	5367.750029
37	7078.310101	5367.935993
38	6936.603684	5368.119956
39	6794.897631	5368.301917
40	6653.191946	5368.481878
41	6511.486633	5368.659837
42	7361.696689	5504.244396
43	7219.989848	5504.432844
44	7078.283362	5504.619290
45	6936.577236	5504.803734
46	6794.871474	5504.986174
47	6653.166079	5505.166613
48	6511.461057	5505.345049
