Date;Time;Severity;TID;This;Function;Message
2025/09/16;21:04:11.957;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:11.958;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:11.973;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:11.973;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:11.988;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:11.989;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.004;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.005;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.020;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.021;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.021;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.036;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.036;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.036;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.050;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.051;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.053;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.066;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.067;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.067;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.068;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.081;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.082;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.097;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.097;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.113;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.114;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.128;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.129;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.143;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.144;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.159;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.164;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.175;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.176;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.191;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.191;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.206;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.207;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.222;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.222;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.238;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.238;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.253;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.254;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.269;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.270;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.271;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.284;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.285;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.290;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.291;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.299;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.300;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.301;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.302;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.314;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.315;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.317;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.331;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.331;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.346;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.349;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.349;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.349;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.362;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.377;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.378;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.392;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.392;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.393;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.408;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.408;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.424;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.424;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.439;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.440;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.440;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.455;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.455;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.457;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.458;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.470;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.470;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.471;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.485;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.486;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.501;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.501;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.516;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.517;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.531;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.532;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.532;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.547;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.548;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.548;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.562;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.562;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.563;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.578;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.578;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.579;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.593;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.594;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.595;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.595;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.608;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.624;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.625;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.633;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.633;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.640;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.640;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.640;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.654;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.655;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.670;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.671;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.671;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.686;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.686;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.686;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.701;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.701;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.716;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.717;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.718;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.733;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.733;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.736;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.736;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.747;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.748;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.763;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.764;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.765;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.765;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.779;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.780;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.794;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.795;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.796;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.799;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.800;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.807;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.810;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.825;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.825;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.840;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.840;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.855;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.856;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.856;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.859;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.861;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.863;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.871;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.871;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.871;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.873;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.873;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.886;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.887;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.887;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.901;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.902;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.917;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.918;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.933;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.934;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.941;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.948;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.948;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.963;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.963;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.964;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.980;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.980;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.981;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:12.981;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.995;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:12.999;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.011;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.011;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.012;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.027;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.027;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.043;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.043;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.059;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.063;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.063;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.074;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.074;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.081;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.090;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.091;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.106;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.121;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.136;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.139;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.152;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.154;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.154;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.154;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.163;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.168;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.168;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.183;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.184;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.184;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.185;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.199;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.214;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.230;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.246;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.246;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.247;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.262;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.262;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.263;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.277;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.281;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.294;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.295;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.308;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.323;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.339;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.355;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.370;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.386;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.398;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.402;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.402;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.403;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.417;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.418;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.420;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.432;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.433;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.449;DEBUG;4612;0000000000000000;DalsaCamera::handleImageFromCallback@223;"发送图像帧"
2025/09/16;21:04:13.449;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
2025/09/16;21:04:13.451;DEBUG;6456;0000000000000000;CISWidget::onNewImage@33;"接受图像帧率"
